sr_no,gender,hue,value,height,physique,color_season,event,wedding_category,location,forecast,date ,top,top_fabric,top_color,top_decor,bottom,bottom_fabric,bottom_color,bottom_decor,dupatta_fabric,dupatta_color,dupatta_decor,hijab_color,shoes,shoes_color,accessories
4932,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,37,27-03-25,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4933,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,37,27-03-25,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4934,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,37,27-03-25,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4935,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,37,27-03-25,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4936,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,23,08-09-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4937,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,23,08-09-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4938,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,23,08-09-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4939,male,cool,light,short,skinny/slim,summer,wedding,mehndi,islamabad,23,08-09-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4940,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,24,01-04-25,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4941,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,24,01-04-25,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4942,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,24,01-04-25,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4943,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,24,01-04-25,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4944,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,10,17-07-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4945,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,10,17-07-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4946,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,10,17-07-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4947,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,10,17-07-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4948,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,25,22-11-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4949,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,25,22-11-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4950,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,25,22-11-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4951,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,25,22-11-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4952,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,23,07-03-25,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4953,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,23,07-03-25,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4954,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,23,07-03-25,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4955,male,cool,light,short,skinny/slim,summer,wedding,barat,islamabad,23,07-03-25,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4956,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,40,31-12-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4957,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,40,31-12-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4958,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,40,31-12-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4959,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,40,31-12-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4960,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,19,10-08-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4961,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,19,10-08-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4962,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,19,10-08-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4963,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,19,10-08-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4964,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,36,02-08-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4965,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,36,02-08-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4966,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,36,02-08-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4967,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,36,02-08-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4968,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,15,31-07-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4969,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,15,31-07-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4970,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,15,31-07-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4971,male,cool,light,short,skinny/slim,summer,wedding,walima,islamabad,15,31-07-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
4972,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,33,12-10-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4973,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,33,12-10-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4974,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,33,12-10-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4975,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,33,12-10-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4976,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,25,18-10-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4977,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,25,18-10-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4978,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,25,18-10-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4979,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,25,18-10-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4980,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,26,01-06-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4981,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,26,01-06-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4982,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,26,01-06-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4983,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,26,01-06-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4984,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,23,13-08-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4985,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,23,13-08-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4986,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,23,13-08-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4987,male,cool,light,short,skinny/slim,summer,eid,nill,islamabad,23,13-08-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,shoes,black,nill
4988,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,33,11-09-24,kurta,cotton,blue,embroidery,shalwar,cotton,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4989,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,33,11-09-24,kurta,cotton,blue,embroidery,shalwar,cotton,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4990,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,33,11-09-24,kurta,linen,blue,embroidery,shalwar,linen,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4991,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,33,11-09-24,kurta,wool,blue,embroidery,shalwar,wool,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4992,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,34,17-09-24,kurta,cotton,blue,embroidery,shalwar,cotton,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4993,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,34,17-09-24,kurta,cotton,blue,embroidery,shalwar,cotton,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4994,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,34,17-09-24,kurta,linen,blue,embroidery,shalwar,linen,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4995,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,34,17-09-24,kurta,wool,blue,embroidery,shalwar,wool,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4996,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,20,20-06-24,kurta,cotton,blue,embroidery,shalwar,cotton,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4997,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,20,20-06-24,kurta,cotton,blue,embroidery,shalwar,cotton,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4998,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,20,20-06-24,kurta,linen,blue,embroidery,shalwar,linen,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
4999,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,20,20-06-24,kurta,wool,blue,embroidery,shalwar,wool,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
5000,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,19,09-07-24,kurta,cotton,blue,embroidery,shalwar,cotton,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
5001,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,19,09-07-24,kurta,cotton,blue,embroidery,shalwar,cotton,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
5002,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,19,09-07-24,kurta,linen,blue,embroidery,shalwar,linen,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
5003,male,cool,light,short,skinny/slim,summer,party,nill,islamabad,19,09-07-24,kurta,wool,blue,embroidery,shalwar,wool,blue,embroidery,nill,nill,nill,nill,shoes,black,nill
5004,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,32,29-04-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5005,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,32,29-04-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5006,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,32,29-04-24,kurta,linen,blue,print,shalwar,linen,blue,print,nill,nill,nill,nill,shoes,black,nill
5007,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,32,29-04-24,kurta,wool,blue,print,shalwar,wool,blue,print,nill,nill,nill,nill,shoes,black,nill
5008,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,13,07-10-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5009,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,13,07-10-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5010,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,13,07-10-24,kurta,linen,blue,print,shalwar,linen,blue,print,nill,nill,nill,nill,shoes,black,nill
5011,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,13,07-10-24,kurta,wool,blue,print,shalwar,wool,blue,print,nill,nill,nill,nill,shoes,black,nill
5012,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,31,26-08-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5013,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,31,26-08-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5014,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,31,26-08-24,kurta,linen,blue,print,shalwar,linen,blue,print,nill,nill,nill,nill,shoes,black,nill
5015,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,31,26-08-24,kurta,wool,blue,print,shalwar,wool,blue,print,nill,nill,nill,nill,shoes,black,nill
5016,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,15,22-10-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5017,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,15,22-10-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5018,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,15,22-10-24,kurta,linen,blue,print,shalwar,linen,blue,print,nill,nill,nill,nill,shoes,black,nill
5019,male,cool,light,short,skinny/slim,summer,dawat,nill,islamabad,15,22-10-24,kurta,wool,blue,print,shalwar,wool,blue,print,nill,nill,nill,nill,shoes,black,nill
5020,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,19,29-07-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5021,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,19,29-07-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5022,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,19,29-07-24,kurta,linen,blue,print,shalwar,linen,blue,print,nill,nill,nill,nill,shoes,black,nill
5023,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,19,29-07-24,kurta,wool,blue,print,shalwar,wool,blue,print,nill,nill,nill,nill,shoes,black,nill
5024,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,32,06-02-25,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5025,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,32,06-02-25,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5026,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,32,06-02-25,kurta,linen,blue,print,shalwar,linen,blue,print,nill,nill,nill,nill,shoes,black,nill
5027,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,32,06-02-25,kurta,wool,blue,print,shalwar,wool,blue,print,nill,nill,nill,nill,shoes,black,nill
5028,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,27,23-06-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5029,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,27,23-06-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5030,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,27,23-06-24,kurta,linen,blue,print,shalwar,linen,blue,print,nill,nill,nill,nill,shoes,black,nill
5031,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,27,23-06-24,kurta,wool,blue,print,shalwar,wool,blue,print,nill,nill,nill,nill,shoes,black,nill
5032,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,33,01-09-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5033,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,33,01-09-24,kurta,cotton,blue,print,shalwar,cotton,blue,print,nill,nill,nill,nill,shoes,black,nill
5034,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,33,01-09-24,kurta,linen,blue,print,shalwar,linen,blue,print,nill,nill,nill,nill,shoes,black,nill
5035,male,cool,light,short,skinny/slim,summer,office/uni,nill,islamabad,33,01-09-24,kurta,wool,blue,print,shalwar,wool,blue,print,nill,nill,nill,nill,shoes,black,nill
5036,male,cool,light,short,chubby/obese,summer,wedding,mehndi,islamabad,22,30-12-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
5037,male,cool,light,short,chubby/obese,summer,wedding,mehndi,islamabad,22,30-12-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
5038,male,cool,light,short,chubby/obese,summer,wedding,mehndi,islamabad,22,30-12-24,kurta,linen,blue,embellishments,shalwar,linen,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
5039,male,cool,light,short,chubby/obese,summer,wedding,mehndi,islamabad,22,30-12-24,kurta,wool,blue,embellishments,shalwar,wool,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
5040,male,cool,light,short,chubby/obese,summer,wedding,mehndi,islamabad,18,01-10-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
5041,male,cool,light,short,chubby/obese,summer,wedding,mehndi,islamabad,18,01-10-24,kurta,cotton,blue,embellishments,shalwar,cotton,blue,embellishments,nill,nill,nill,nill,khussa,brown,nill
